Date,Pressure_max,Pressure_min,Pressure_avg,Temp_max,Temp_min,Temp_avg,Humidity_max,Humidity_min,Humidity_avg,Precipitation,Sunshine ,Evaporation,Wind_direct,Wind_speed,PM25
9/16/2018,1006.9,1000.02,1004.29,36.5,25.3,30.23,86,48,69.75,0,10.3,4.49,280,9.26,15
9/17/2018,1004.52,998.85,1002.73,36,25.8,29.93,85,52,69.5,0,8.7,5.01,200,31.484,15
9/18/2018,1009.05,1004.1,1006.36,30.3,25.3,26.85,87,69,79.38,19.1,1.2,3.2,80,22.224,9
9/19/2018,1011.97,1007.58,1009.56,30.2,23.8,26.24,93,72,83.75,18,1.7,4.43,240,33.336,8
9/20/2018,1013.19,1008,1011.02,33.1,23.9,27.66,92,52,76,0,7.6,1.87,360,11.112,9
9/21/2018,1013.63,1009.01,1011.42,34.5,23.7,28.19,91,51,75,0,9.8,4.83,110,18.52,10
9/22/2018,1013.57,1010.06,1012.1,34.1,24.2,28.16,91,59,75.75,0,5.9,2.66,130,22.224,14
9/23/2018,1015.35,1008.5,1012.52,35,23.7,28.71,92,44,70.13,0,10.9,5,210,11.112,17
9/24/2018,1013.84,1006.62,1010.9,35,23.9,28.89,87,49,69.38,0,9.2,4.32,140,16.668,16
9/25/2018,1011.66,1006.5,1009.48,34.5,25,28.99,85,52,69.63,0,9.6,4.17,270,25.928,15
9/26/2018,1010.77,1005.16,1008.46,35.8,24.2,29.41,88,48,71,0,10.4,4.05,210,24.076,13
9/27/2018,1010.2,1004.68,1008.29,36.1,25.7,29.83,86,45,68.88,0,1.4,5.54,340,22.224,15
9/28/2018,1010.5,1004.98,1008.55,36.5,25,30.03,86,44,67.13,0,7.6,2.54,270,44.448,16
9/29/2018,1012.95,1007.52,1010.15,30.2,24.2,25.94,92,67,83.38,10.9,3.8,4.2,190,20.372,17
9/30/2018,1012.79,1007.24,1010.12,32.7,22.2,26.78,96,59,79.5,0,6.9,3.29,170,12.964,16
10/1/2018,1013.98,1008.2,1011.14,33.7,24.6,28.36,88,53,73,21.5,7.7,4.73,210,25.928,19
10/2/2018,1014.86,1009.18,1012.69,30,23.6,26.29,91,66,81.88,51.4,3.7,3.92,220,25.928,15
10/3/2018,1014.68,1009.65,1013,30.6,22.4,25.3,96,67,85.5,6.6,2.4,2.43,360,14.816,18
10/4/2018,1014.76,1009.82,1013.11,32.5,23.3,27.24,91,54,74.25,0,8.7,3.34,320,18.52,27
10/5/2018,1015.29,1008.95,1012.78,33.6,22.6,27.51,91,50,74,0,10.1,4,190,14.816,35
10/6/2018,1014.37,1008.49,1011.98,33.4,23.8,28.01,86,53,72.75,0,7.8,3.64,310,11.112,35
10/7/2018,1015.14,1008.12,1012.09,33.6,23.8,28,90,52,73.25,0,9.6,2.98,210,25.928,35
10/8/2018,1013.43,1007.46,1011.28,33.9,24,28.59,89,52,72.75,0,10.4,4.74,210,12.964,35
10/9/2018,1013.13,1007.19,1010.92,33.7,24.6,28.54,88,49,72,0,9.8,3.97,260,9.26,35
10/10/2018,1013.78,1009.41,1011.99,32.4,24.2,26.88,87,65,75.88,5.7,5.2,3.29,160,18.52,29
10/11/2018,1016.93,1012.09,1014.2,29,23,25.84,89,66,78.63,0.1,0,1.73,320,14.816,19
10/12/2018,1016.9,1011.01,1014.79,32.6,22.9,26.94,91,53,76.88,4.1,6.7,3.37,270,20.372,25
10/13/2018,1016.71,1010.45,1014.37,33.4,23.5,27.19,94,50,77.25,0,7.5,3.55,30,14.816,20
10/14/2018,1015.4,1009.37,1012.73,34.5,22.9,27.91,91,47,73.13,0,10,3.62,190,9.26,22
10/15/2018,1015.39,1008.34,1012.1,35.5,23.5,29.03,89,44,69.25,0,10.6,4.17,270,16.668,21
10/16/2018,1013.78,1008.47,1011.57,34.8,23.2,29,89,49,71.13,0,6.2,4.08,240,24.076,23
10/17/2018,1012.58,1006.83,1010.41,35.6,23.8,28.37,88,51,71.38,0,10.9,4.95,10,27.78,20
10/18/2018,1012.54,1006.42,1010.07,35.2,23.8,28.93,89,47,69.38,0,10.2,3.57,210,18.52,20
10/19/2018,1013.34,1007.52,1011.09,35.4,24.3,29.15,87,47,68.75,0,10.4,4.43,170,16.668,21
10/20/2018,1015.19,1008.88,1012.4,34.8,25.3,29.16,85,52,70.38,0,5.6,1.95,270,20.372,24
10/21/2018,1015.8,1011.95,1013.81,30.8,23.1,25.88,94,65,84.75,25.6,2,4,210,18.52,19
10/22/2018,1016.24,1010.68,1013.57,29.5,23,25.74,94,69,84.13,34.5,2,4,340,16.668,15
10/23/2018,1016.19,1010.39,1013.39,28.3,23.1,24.86,96,78,90,48.2,1.8,0.7,170,16.668,14
10/24/2018,1016.27,1010.41,1013.85,31.5,22.7,26.2,96,60,80.63,2.7,7.5,2.92,210,25.928,15
10/25/2018,1016.19,1011.2,1014.31,32.8,23.6,27.48,93,58,77.75,0,7.9,2.98,210,22.224,16
10/26/2018,1017.18,1011.41,1014.85,33.5,23.6,27.8,91,53,75.13,0,10.5,2.81,220,18.52,19
10/27/2018,1016.99,1011.59,1014.84,34.2,23.5,28.08,91,54,75.13,0,10.1,3.98,210,16.668,20
10/28/2018,1017.62,1010.81,1014.9,33.7,23.4,27.84,94,43,71.75,0,8.7,3.38,240,20.372,22
10/29/2018,1016.16,1009.98,1013.59,33.8,23.1,27.83,88,49,70.63,0,8.8,3.83,90,14.816,23
10/30/2018,1015.07,1010.47,1013.17,32.7,23,27.36,90,57,74.5,14.2,9,3.94,270,20.372,20
10/31/2018,1017.55,1012.29,1015.08,29.8,23,25.73,88,47,69.88,0,5.8,4.18,350,27.78,24
11/1/2018,1017.1,1011.79,1014.68,30.5,21.9,25.53,82,45,60.38,0,7.4,3.98,20,25.928,27
11/2/2018,1017.75,1011.81,1015.14,31.3,18.3,23.99,87,40,65.5,0,10.4,3.4,50,14.816,29
11/3/2018,1018.86,1011.95,1015.56,31.5,18.9,24.35,90,42,68.88,0,10.5,3.22,240,16.668,31
11/4/2018,1017.54,1010.48,1014.54,32.6,19.1,24.61,90,45,71.25,0,10.4,3.36,250,12.964,29
11/5/2018,1017.29,1010.19,1013.89,33.5,19.1,25.34,88,32,66,0,10.4,3.16,150,16.668,28
11/6/2018,1016.34,1010.08,1013.6,33,19.8,25.75,90,46,69.88,0,9.9,2.95,70,12.964,25
11/7/2018,1017.05,1010.68,1014.27,32.6,20.8,26.1,91,45,70.63,0,10.4,3.38,20,16.668,23
11/8/2018,1015.64,1009.52,1013.42,33.4,20.3,25.95,91,46,71.88,0,10.5,3.19,70,14.816,22
11/9/2018,1014.37,1009.86,1012.79,31.2,21.6,25.76,88,55,72.5,0,4.1,1.03,90,25.928,19
11/10/2018,1015.9,1012.08,1013.88,29.4,23.4,25.06,91,61,82.5,0.7,0.6,2.74,220,22.224,14
11/11/2018,1015.67,1010.52,1013.69,31.2,23.3,26.05,91,62,79.38,0,2.1,1.35,280,14.816,12
11/12/2018,1015.38,1009.44,1012.62,30.6,23.6,26.19,91,61,80.38,7.1,1,4.68,60,16.668,13
11/13/2018,1014.58,1007.76,1011.46,31.1,23.3,25.88,93,64,84.13,0.7,3.3,0.5,160,12.964,14
11/14/2018,1013.74,1008.03,1011.23,33,23.3,26.58,94,62,80.63,0,7.1,1.29,140,16.668,16
11/15/2018,1014.45,1008.4,1011.74,33.6,22.5,27.19,91,50,75.75,0,10.2,2.76,160,18.52,16
11/16/2018,1014.61,1008.1,1012.11,33.7,22.9,27.51,91,46,73.13,0,10.5,3.13,180,18.52,18
11/17/2018,1014.08,1008.02,1011.37,34.2,23.1,27.8,90,48,73.38,0,10.4,3.42,310,12.964,21
11/18/2018,1015.13,1009.39,1012.44,34.2,23.3,28.1,90,50,71.88,0,10.4,4,220,16.668,21
11/19/2018,1015.89,1010.04,1013.39,33.6,22.6,27.46,89,50,73.25,0,10.5,2.36,200,14.816,23
11/20/2018,1016.1,1009.71,1013.22,33.5,22.3,27.09,90,46,72.38,0,10.5,3.98,80,16.668,24
11/21/2018,1016.13,1008.97,1013.1,33.7,21.5,26.61,93,47,71.63,0,10.5,2.46,250,14.816,22
11/22/2018,1016.69,1011.03,1014.19,33.5,19.5,26.13,87,46,69.25,0,10.7,4.04,360,14.816,23
11/23/2018,1018.37,1011.97,1015.31,32.8,21.5,26.24,90,45,71.75,0,10.4,3.56,190,16.668,24
11/24/2018,1016.6,1011.15,1014.32,32.2,21.5,26.39,88,50,72.88,0,10.4,2.67,130,16.668,23
11/25/2018,1016.94,1010.5,1014.08,32.8,22.6,26.76,85,44,68.38,0,9.9,3.51,10,16.668,23
11/26/2018,1017.2,1011.41,1014.56,32.3,22.2,26.14,88,41,64.5,0,8.9,3.82,10,18.52,23
11/27/2018,1019,1013.68,1016.39,32.2,17.8,23.93,90,31,62.88,0,10.3,4.42,330,18.52,24
11/28/2018,1019.45,1013.86,1017.16,30.4,17.1,23.14,89,38,66.63,0,8.7,2.67,20,20.372,21
11/29/2018,1020.63,1014.67,1017.72,30.6,19.4,23.9,84,41,67,0,8.5,3.19,310,14.816,27
11/30/2018,1018.68,1012.8,1016.28,31.9,19.3,25.01,88,46,69.75,0,10.4,3.72,300,14.816,28
12/1/2018,1016.69,1010.6,1014.33,32.1,20.1,25.48,91,49,72.38,0,10,2.43,140,14.816,26
12/2/2018,1014.75,1009.02,1012.56,32.8,21.4,26.33,92,45,72.13,0,10,2.54,140,16.668,25
12/3/2018,1015.41,1010.67,1013.18,32.6,21.4,26.39,91,55,73.75,0,7.2,3.77,210,12.964,27
12/4/2018,1016.8,1011.05,1013.82,33.5,21.6,26.88,91,46,71.25,0,9.5,3.07,10,16.668,26
12/5/2018,1014.84,1007.98,1012.04,33.7,19.8,26.59,90,44,70,0,9.9,3.28,240,16.668,25
12/6/2018,1014.37,1008.37,1011.35,33.6,20.9,26.34,91,46,69.75,0,10,3.4,40,14.816,25
12/7/2018,1015,1010.27,1012.55,29.7,21.5,25.08,86,62,77.25,0,2.2,1.29,180,12.964,33
12/8/2018,1016,1011.92,1014.19,29,22.4,25.31,88,68,79.75,0.6,0,1.65,200,7.408,41
12/9/2018,1016.09,1010.93,1013.91,32.1,23,26.38,91,52,74,0,6.4,1.97,190,16.668,36
12/10/2018,1016.16,1011.94,1014.46,29,21.6,25.08,92,59,76.13,0,5.8,2.05,210,9.26,19
12/11/2018,1016.9,1011.73,1014.6,30.3,20.2,25.01,92,55,75.25,3.4,4.7,2.94,100,12.964,21
12/12/2018,1017.99,1014.36,1015.88,28,22.1,24.54,97,68,87.13,12.7,0.3,2.42,130,7.408,18
12/13/2018,1019.56,1016.16,1017.63,24,22,22.96,95,85,89.38,1.3,0,1.22,340,20.372,15
12/14/2018,1019.84,1014.99,1017.85,29.1,21.4,23.96,93,57,80.38,0,5.6,2,210,14.816,17
12/15/2018,1019.94,1014.98,1018.1,30.4,19.9,24.01,93,49,74.5,0,9.3,2.32,260,16.668,20
12/16/2018,1021.07,1015.09,1018.68,30.5,19.3,24.19,93,48,72.88,0,9.7,3.36,10,16.668,18
12/17/2018,1020.21,1013.52,1017.64,31.2,20.4,24.93,90,47,70,0,9.9,2.59,20,25.928,16
12/18/2018,1019.32,1013.41,1016.77,30.1,19.5,24.19,92,49,74.38,0,7.2,2.36,220,14.816,20
12/19/2018,1017.77,1011.94,1015.31,31.4,21.1,25.61,90,50,72.88,0,9.7,3.04,210,18.52,27
12/20/2018,1017.82,1012.78,1014.94,30.5,21.4,24.41,91,59,81.75,4,4,2.08,210,14.816,29
12/21/2018,1017.92,1010.93,1013.89,29.8,21.1,24.2,95,63,81.63,0,6.8,3.07,160,14.816,21
12/22/2018,1016.61,1011.14,1014.38,32.3,18,24.26,91,39,68.13,0,9.7,2.03,10,16.668,16
12/23/2018,1016.81,1011.57,1014.44,31.9,17.6,23.81,95,36,67.38,0,9.8,3.52,350,18.52,17
12/24/2018,1018.21,1011.4,1014.55,30.5,17,22.89,93,42,69.5,0,9.8,2.83,350,18.52,21
12/25/2018,1015.82,1009.77,1013.04,30.6,16.7,22.76,92,37,70,0,9.9,2.97,120,14.816,23
12/26/2018,1015.53,1009.31,1012.55,30.2,15.6,22.05,94,36,67.25,0,9.8,2.93,80,14.816,19
12/27/2018,1014.64,1008.74,1012.04,30.4,15.1,21.85,91,39,68.25,0,9.8,3.22,160,12.964,24
12/28/2018,1015.29,1009.32,1012.42,30.1,15.9,22.81,92,43,69.88,2,9,2.61,360,16.668,30
12/29/2018,1016.53,1011.92,1014.14,27,21.2,23.59,91,73,79.63,0.5,2.2,0.68,150,20.372,33
12/30/2018,1019.14,1015.36,1017,25.2,21.9,22.99,83,72,79,0.2,0.3,0.29,230,12.964,21
12/31/2018,1020.21,1016.75,1018.47,25.5,20.5,22.74,92,67,81.5,0,1,3.32,100,14.816,22
1/1/2019,1021.32,1015.6,1018.91,29.1,19.7,23.36,92,52,75.88,0,7.8,1.87,130,20.372,26
1/2/2019,1021.23,1015.49,1018.83,28.8,17.7,22.6,95,43,72.88,0,8.8,2.21,200,16.668,21
1/3/2019,1022.6,1016.74,1019.59,27.5,16.2,21.06,95,48,74.5,0,7.4,2.95,160,14.816,21
1/4/2019,1021.84,1015.62,1018.78,29.5,15.6,21.81,94,42,71.5,0,10,2.65,340,14.816,20
1/5/2019,1020.27,1014.1,1017.16,30.6,18.8,23.85,88,44,69.38,0,7.2,2.76,300,18.52,22
1/6/2019,1018.49,1013.52,1016.06,31.7,20.7,25.41,88,47,70.38,0,6.5,2.52,200,16.668,21
1/7/2019,1017.57,1011.49,1014.61,31,22,26.09,90,50,71.75,0,6.3,3.24,140,18.52,27
1/8/2019,1015.95,1012.32,1014.36,23.9,20.4,22.63,93,80,89.25,38.7,0,3.24,230,16.668,23
1/9/2019,1017.33,1011.89,1014.96,29.1,19.5,23.21,96,63,84.25,0,5.9,0.47,120,11.112,18
1/10/2019,1016.84,1011.09,1014.19,30.9,21.3,24.95,92,53,77.88,0,7.5,2.83,170,16.668,21
1/11/2019,1018.03,1011.38,1014.8,31.2,19.6,24.83,92,47,74.13,0,9.6,2.03,140,12.964,23
1/12/2019,1017.68,1012.32,1014.93,31.3,21.1,25.29,85,44,69.38,0,7.4,2.76,360,14.816,24
1/13/2019,1017.57,1011.22,1014.66,32.4,19.7,25.01,91,44,71,0,9.6,3.67,330,12.964,25
1/14/2019,1016.49,1009.64,1013.19,31.5,18.4,24.18,88,43,69.13,0,10.3,3.21,340,12.964,24
1/15/2019,1015.7,1009.09,1012.43,31.6,17.8,23.95,90,46,68.5,0,10.3,2.78,30,14.816,26
1/16/2019,1016.62,1011.26,1013.79,31.1,16.5,23.16,91,33,63.5,0,10.2,3.87,320,22.224,20
1/17/2019,1018.31,1012.1,1014.77,29.5,18.3,22.54,85,47,70.13,0.1,5.7,1.58,300,12.964,25
1/18/2019,1017.48,1011.22,1014.64,30.6,18.7,24.11,92,45,71.5,0,9.5,3.05,140,16.668,30
1/19/2019,1017.12,1010.42,1014.15,31.2,19,24.26,90,45,70.13,0,9.6,3.22,130,12.964,36
1/20/2019,1017.58,1010.19,1014.26,31.6,18,23.75,89,34,67,0,10.4,1.31,160,20.372,31
1/21/2019,1018.04,1011.61,1014.91,32,16.1,23.26,89,32,65.13,0,10.1,4.09,170,14.816,26
1/22/2019,1018.67,1012.32,1015.6,31,16.5,23.35,84,43,66.5,0,10.4,3.27,90,12.964,30
1/23/2019,1018.89,1011.84,1015.38,31.7,18.5,24.4,89,38,67.38,0,9.9,2.73,210,14.816,37
1/24/2019,1018.17,1012.49,1015.46,31.2,17.3,23.35,87,36,63.5,0,10.4,2.82,130,16.668,31
1/25/2019,1019.48,1012.5,1016.07,31.8,17.1,23.59,92,35,65.63,0,10.5,3.57,340,14.816,32
1/26/2019,1019.2,1013.52,1016.41,30.7,17.8,23.46,84,39,63.88,0,9.9,2.43,10,14.816,30
1/27/2019,1019.72,1012.18,1016.08,30.5,17.5,23.21,92,42,69.88,0,9.8,2.83,230,14.816,43
1/28/2019,1018.8,1011.64,1015.15,31,17.4,23.53,91,40,67.88,0,10.2,4.45,150,16.668,44
1/29/2019,1017.23,1011.15,1014.34,31.2,17.8,23.56,88,37,67.25,0,10.2,4.56,230,18.52,45
1/30/2019,1017.92,1011.06,1014.46,31.6,17.3,23.7,91,38,66.88,0,9.8,2.63,160,14.816,47
1/31/2019,1018.29,1011.67,1015.35,32.5,17.1,24.04,90,31,63.5,0,10.4,3.81,350,16.668,39
2/1/2019,1018.17,1011.09,1015.03,32,17.4,24.05,88,40,64.38,0,10.4,2.84,10,14.816,38
2/2/2019,1016.04,1009.15,1012.92,32.5,18.5,24.73,86,38,66.88,0,10.2,2.01,140,12.964,45
2/3/2019,1017.3,1010.27,1014.03,33.5,17.5,24.61,91,28,63,0,10.5,3.36,50,12.964,30
2/4/2019,1017.98,1010.3,1014.59,34.3,16.4,24,90,29,62.75,0,10.6,4.68,160,12.964,23
2/5/2019,1017.44,1010.09,1014.25,34,15.5,23.76,87,23,57.88,0,10.7,3.5,340,16.668,20
2/6/2019,1015.06,1008.26,1012.39,33.8,14.5,23.26,87,24,58,0,10.8,3.13,320,12.964,26
2/7/2019,1016.08,1008.8,1012.82,35.2,15.3,23.8,85,23,57.13,0,10.8,3.28,300,14.816,26
2/8/2019,1016.86,1009.01,1013.31,34.2,15,23.84,87,28,57.88,0,10.8,4.52,240,12.964,25
2/9/2019,1016.34,1009.1,1013.21,34.7,14.4,23.66,85,22,54.25,0,10.8,2.68,90,16.668,25
2/10/2019,1016.95,1010.49,1014.06,34.7,15.9,24.44,85,25,56.88,0,10.3,4.26,160,12.964,29
2/11/2019,1018.47,1010.87,1015.15,34.8,16.5,24.41,85,27,58.75,0,10.3,2.89,100,12.964,39
2/12/2019,1020.2,1013.8,1016.76,32.8,19.5,25.41,78,45,65.75,0,8.5,2.59,210,16.668,82
2/13/2019,1019.42,1011.14,1015.94,34.6,21,26.98,88,33,63.75,0,10.5,4.03,100,14.816,74
2/14/2019,1016.91,1009.16,1013.37,35.5,18.5,26.08,82,30,58.63,0,10.4,3.02,120,12.964,42
2/15/2019,1016.6,1009.61,1013.31,35.1,18.7,26.32,87,27,57.13,0,10.3,3.89,140,14.816,46
2/16/2019,1015.64,1007.9,1012.26,33.5,20.1,26.6,81,31,58,0,6.6,4.03,150,14.816,56
2/17/2019,1013.56,1005.84,1010.12,35.6,20.2,27.13,80,19,51.25,0,10.1,5.23,230,31.484,40
2/18/2019,1012.64,1006.87,1010.29,34.2,19.4,26.1,79,21,49.25,0,9.6,3.61,210,25.928,47
2/19/2019,1015.23,1008.79,1012.35,33,18.4,25.55,81,31,56.5,0,10.1,4.87,160,20.372,60
2/20/2019,1017.65,1011.06,1014.43,34.5,17.6,25.35,79,23,53.75,0,10.3,3.87,210,14.816,57
2/21/2019,1018.57,1010.08,1014.4,34.7,17.2,25.21,80,25,53.38,0,10.4,6.75,90,14.816,63
2/22/2019,1014.88,1007.09,1011.37,35.5,16.3,25.05,79,23,53.63,0,10.9,3.31,200,14.816,59
2/23/2019,1013.46,1006.4,1010.21,35.7,18.2,26.03,78,24,52.5,0,10.6,5.29,220,14.816,71
2/24/2019,1013.06,1005.67,1009.7,36.2,17.7,26.25,82,21,51.25,0,10.9,3.74,100,14.816,56
2/25/2019,1013.7,1006.5,1009.91,36.8,17.5,26.49,79,20,49.75,0,10.8,3.91,210,22.224,55
2/26/2019,1014.22,1006.69,1010.47,35.4,18.6,26.51,75,27,51.63,0,10.4,3.9,140,14.816,63
2/27/2019,1013.33,1006.21,1010,35.4,18.5,26.73,79,28,52,0,8.3,5.44,340,20.372,63
2/28/2019,1012.34,1005.32,1009.18,35.6,19.6,26.94,77,28,52.25,0,5,2.76,110,11.112,69
3/1/2019,1013.37,1006.27,1009.81,36.5,20.2,27.74,78,25,49.13,0,10.6,5.95,170,16.668,51
3/2/2019,1011.74,1004.15,1008.31,36,19,27.31,77,25,50.5,0,10.5,4.79,120,16.668,49
3/3/2019,1010.44,1002.91,1007.36,36.3,20.3,27.6,72,22,48.38,0,10.3,5.5,150,22.224,50
3/4/2019,1010.8,1003.44,1007.18,36.7,19,27.36,69,23,43,0,10.6,4.64,150,22.224,40
3/5/2019,1011.23,1004.68,1008.07,36.7,19.2,27.99,68,20,39.88,0,10.6,6.88,160,25.928,30
3/6/2019,1012.17,1004.95,1009.15,36.2,20.3,28.19,68,27,46.13,0,10.3,7.24,240,22.224,32
3/7/2019,1012.63,1005.89,1009.25,37,21.8,28.95,66,27,45.88,0,10,5.06,340,22.224,40
3/8/2019,1012.54,1005.84,1009.37,36.7,21.6,28.96,75,21,46.5,0,10.2,4.58,270,27.78,48
3/9/2019,1011.39,1005.28,1008.87,37.5,21.5,29.16,76,20,45.38,0,10.7,6.54,260,29.632,41
3/10/2019,1013.67,1007.25,1010.32,34.7,20.5,27.34,73,27,47,0,10.9,7.49,70,16.668,60
3/11/2019,1015,1007.33,1011.32,36,18.4,26.35,67,21,44.25,0,9.8,4.24,80,25.928,92
3/12/2019,1014.2,1006.78,1010.63,35.7,19,26.21,71,25,50.13,0,9,4.9,140,12.964,141
3/13/2019,1014.38,1007.23,1011.01,36.5,19.4,27.08,70,19,47.63,0,9.4,2.99,110,16.668,122
3/14/2019,1015.46,1007.89,1011.85,36.7,19,26.56,70,21,49,0,9,4.5,210,12.964,141
3/15/2019,1016.44,1008.32,1012.25,36.3,19.4,27.11,73,30,52.38,0,9.4,3.61,120,11.112,158
3/16/2019,1014.68,1007.93,1011.54,37.4,21.5,28.93,75,25,50.38,0,9.1,3.61,210,16.668,141
3/17/2019,1015.03,1007.96,1011.46,37.3,21.6,29,75,30,51.63,0,10.1,4.19,130,16.668,101
3/18/2019,1013.62,1005.56,1009.94,38,21.1,29.21,73,23,49.63,0,10,6.07,180,20.372,97
3/19/2019,1011.87,1003.75,1008.68,37.5,22.6,29.83,75,25,47.75,0,10.1,5.32,280,20.372,62
3/20/2019,1011.56,1004.97,1008.78,38.3,22.3,29.96,72,22,45.88,0,10,5.64,250,24.076,55
3/21/2019,1012.05,1004.85,1008.92,37.4,21.6,29.6,71,23,43.25,0,11.1,6.27,120,16.668,59
3/22/2019,1012.41,1004.98,1009,37.6,21.5,28.74,63,21,43.13,0,8.7,3.8,120,20.372,123
3/23/2019,1012.71,1005.47,1009,36.5,21,27.88,67,28,49.25,0,7.3,2.64,10,9.26,228
3/24/2019,1010.99,1003.16,1007.67,38.5,20.8,28.79,76,20,47.5,0,10.2,6.2,210,18.52,189
3/25/2019,1012.69,1006.19,1009.47,38.8,20.2,29.16,69,21,45.75,0,10.3,7.43,220,18.52,118
3/26/2019,1013.52,1007.18,1010.64,38.5,24.5,31.15,77,29,51.38,0,10,5.47,200,24.076,100
3/27/2019,1014.28,1006.52,1010.77,37,25,30.58,72,33,51.25,0,7.5,7.94,140,20.372,92
3/28/2019,1012.86,1005.47,1009.32,37,24.2,30.23,75,28,48,0,8.9,3.72,150,25.928,82
3/29/2019,1010.94,1004.58,1007.92,36.4,21.4,28.89,75,20,45,0,9.7,6.23,90,20.372,129
3/30/2019,1011.52,1004.34,1008.1,37.7,21.3,28.89,67,20,44.75,0,10,6.6,140,16.668,213
3/31/2019,1011.65,1005.08,1008.62,39.2,21.7,29.93,70,11,39.5,0,10.7,4.21,270,20.372,109
4/1/2019,1013.55,1006.19,1010.1,38.6,20,28.88,63,17,39.88,0,10.4,7.19,170,22.224,147
4/2/2019,1013.36,1004.97,1009.54,38.6,21.2,29.76,61,18,40.13,0,10.5,6.25,150,22.224,145
4/3/2019,1013.19,1005.42,1009.7,38.1,22.8,30.09,68,23,47.38,0,10,5.07,340,24.076,124
4/4/2019,1013.39,1005.79,1009.8,38.2,23.4,30.35,66,24,46.5,0,8.9,3.45,90,12.964,126
4/5/2019,1012.52,1006.11,1009.47,38.2,22.6,29.65,67,24,46,0,8.1,5.24,90,12.964,125
4/6/2019,1012.13,1005.62,1009.06,38,22.6,30.16,68,28,46.13,0,9.4,4.19,240,24.076,105
4/7/2019,1011.79,1004.11,1008.18,39.8,24,31.31,66,17,42.75,0,9.9,7.97,120,24.076,79
4/8/2019,1010.48,1003.53,1007.33,38.9,22.9,30.8,63,23,40.38,0,9.6,4.54,260,25.928,69
4/9/2019,1010.28,1003.66,1007.18,39.2,23.8,31.1,63,29,44.88,0,10,6.89,210,16.668,72
4/10/2019,1010.75,1002.64,1006.96,39.5,24.5,32.3,64,23,40.25,0,10.3,7.16,290,25.928,83
4/11/2019,1009.13,1001.89,1005.92,39.8,24,31.61,62,24,40.63,0,9.8,5.28,260,14.816,99
4/12/2019,1008.85,1002.4,1005.72,39.2,24.6,32.09,62,24,42.63,0,10.2,5.37,100,14.816,102
4/13/2019,1009.84,1003.01,1006.43,40,24.3,32.03,66,24,42.63,0,10.2,5.32,150,18.52,92
4/14/2019,1009.99,1003.06,1006.82,40.7,23.5,31.85,66,24,41.75,0,11.8,7.83,250,18.52,68
4/15/2019,1010.67,1003.51,1007.48,40.5,23.8,32.05,67,23,40,0,11.8,7.75,150,20.372,64
4/16/2019,1010.9,1003.46,1007.18,40.8,24.1,32.1,60,22,40.63,0,11,4.97,70,16.668,66
4/17/2019,1010.09,1003.2,1007.41,41.1,25.7,32.24,66,26,44.5,0,9.8,8.56,320,24.076,62
4/18/2019,1010.71,1002.78,1006.88,40.7,24.6,32.13,68,24,45.25,0,11.2,3.52,70,14.816,47
4/19/2019,1007.52,1000.68,1004.95,41.6,26,33.44,68,22,42.63,0,11.6,7.82,210,22.224,59
4/20/2019,1007.17,1001.43,1004.49,39.9,26,29.99,78,34,57.75,12.5,8.4,7.71,260,40.744,64
4/21/2019,1006.57,1001.52,1004.42,40.3,24.5,29,89,31,67,6.4,8.3,4.83,190,37.04,71
4/22/2019,1007.62,1000.75,1005.15,39.3,22.5,29.28,89,33,61.88,0,10.6,6.79,230,29.632,49
4/23/2019,1011.01,1002.93,1008.11,38.9,25.3,29.89,69,37,56.13,0.8,11.1,6.81,210,40.744,33
4/24/2019,1011.75,1003.27,1007.82,39.7,23.3,31.06,85,31,54.63,0,11.4,4.46,280,14.816,41
4/25/2019,1009.04,1005.13,1006.51,40,26.1,30.64,73,37,55.13,2.6,6.7,6.7,330,46.3,56
4/26/2019,1008.56,1001.53,1005.52,40,23.8,31.1,84,27,55.88,0,11.5,5.64,200,12.964,50
4/27/2019,1008,1000.45,1005.21,40.9,26,32.94,67,25,45.88,0,10.9,7.62,210,20.372,52
4/28/2019,1009.12,1002.16,1005.92,40.5,26,33.17,64,19,40.63,0,10.7,6.1,220,22.224,57
4/29/2019,1009.66,1002.28,1006.2,40,24.8,32.53,68,29,45.88,0,11.1,9.24,120,18.52,63
4/30/2019,1008.94,1001.55,1005.45,40.5,26.7,33.33,67,28,44.25,0,10.9,7.58,150,24.076,58
5/1/2019,1007.93,1001.41,1005.46,40,27,32.4,66,33,49.5,0,10,6.35,270,33.336,58
5/2/2019,1009.04,1003.09,1006.03,40.2,25.3,32.5,69,33,50.88,0,10.7,6.75,210,24.076,66
5/3/2019,1008.8,1003.27,1006.32,40.5,27.4,34.13,65,30,44.75,0,10.6,7.65,270,20.372,71
5/4/2019,1009.22,1002.88,1006.5,39.7,27.8,33.4,65,39,50.25,0,9.4,6.68,240,22.224,54
5/5/2019,1007.94,1001.08,1005.22,41,28.4,34.68,65,25,43.25,0,10.7,7.25,260,25.928,59
5/6/2019,1006.41,999.98,1003.71,39,28,33.65,67,35,47,0,7.4,6.23,130,20.372,60
5/7/2019,1005.14,1000.07,1002.81,39.3,28,32.91,67,33,50.75,0,6.2,5.4,280,24.076,59
5/8/2019,1004.84,998.62,1002.5,39.6,27.5,32.48,69,35,53,0,6.6,7.8,210,24.076,56
